<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
Sabzevar.Steel,20211009,35890.00,36110.00,34400.00,35220.00,801800690510,22762412,52705,D,36110.00,34460.00
Sabzevar.Steel,20211006,36520.00,36550.00,35890.00,36110.00,845530966400,23416526,47054,D,36730.00,36020.00
Sabzevar.Steel,20211004,36400.00,37090.00,36350.00,36730.00,852450874830,23206714,45409,D,36750.00,36550.00
Sabzevar.Steel,20211003,37200.00,37270.00,36130.00,36750.00,926395973310,25206887,53635,D,37140.00,36800.00
Sabzevar.Steel,20211002,37400.00,37500.00,36550.00,37140.00,1275100137960,34334388,68472,D,36740.00,37270.00
Sabzevar.Steel,20210929,36950.00,37270.00,36050.00,36740.00,1197266978180,32587030,77630,D,36580.00,37010.00
Sabzevar.Steel,20210928,36300.00,37480.00,36000.00,36580.00,1319507261120,36067988,96150,D,35880.00,36690.00
Sabzevar.Steel,20210926,36650.00,37110.00,35480.00,35880.00,2436083455690,67887674,214328,D,37340.00,35970.00
Sabzevar.Steel,20210925,38800.00,39400.00,36410.00,37340.00,5341083865670,143055136,501537,D,38320.00,36580.00
Sabzevar.Steel,20210922,38850.00,38850.00,35150.00,38320.00,7831428126100,204355917,786810,D,37000.00,37750.00
Sabzevar.Steel,20210921,37000.00,37000.00,37000.00,37000.00,207424146000,5606058,23531,D,35240.00,37000.00
Sabzevar.Steel,20210920,35240.00,35240.00,35240.00,35240.00,62642518280,1777597,6895,D,33570.00,35240.00
Sabzevar.Steel,20210919,33570.00,33570.00,33570.00,33570.00,56599926390,1686027,6250,D,31980.00,33570.00
Sabzevar.Steel,20210918,32810.00,32810.00,32810.00,31980.00,24624528390,750519,5372,D,31250.00,32810.00
Sabzevar.Steel,20210915,31250.00,31250.00,31250.00,31250.00,18848740031250,603159681,2956827,D,1000.00,31250.00
